dataset,manipulation_type,source_path,issue,detail
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id52_id56_0009.mp4,ok,frame_count=327
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id35_id16_0006.mp4,ok,frame_count=228
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id37_id4_0003.mp4,ok,frame_count=353
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id30_id28_0001.mp4,ok,frame_count=451
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id48_0009.mp4,ok,frame_count=338
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/YouTube-real/00221.mp4,ok,frame_count=448
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id50_0001.mp4,ok,frame_count=383
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/YouTube-real/00021.mp4,ok,frame_count=462
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id3_id2_0003.mp4,ok,frame_count=372
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id10_id13_0003.mp4,ok,frame_count=343
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id31_0009.mp4,ok,frame_count=475
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id9_id17_0006.mp4,ok,frame_count=401
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id0_id17_0006.mp4,ok,frame_count=534
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id8_0008.mp4,ok,frame_count=570
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/YouTube-real/00009.mp4,ok,frame_count=575
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id7_0002.mp4,ok,frame_count=270
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id19_0001.mp4,ok,frame_count=335
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id51_0003.mp4,ok,frame_count=329
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/YouTube-real/00194.mp4,ok,frame_count=462
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/YouTube-real/00105.mp4,ok,frame_count=504
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id22_0001.mp4,ok,frame_count=310
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id49_id51_0009.mp4,ok,frame_count=459
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/YouTube-real/00162.mp4,ok,frame_count=447
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id28_0001.mp4,ok,frame_count=333
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id51_id55_0005.mp4,ok,frame_count=383
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id0_id1_0006.mp4,ok,frame_count=534
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/YouTube-real/00242.mp4,ok,frame_count=442
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id28_id3_0000.mp4,ok,frame_count=330
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/YouTube-real/00007.mp4,ok,frame_count=474
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id45_id41_0006.mp4,ok,frame_count=317
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id49_id55_0001.mp4,ok,frame_count=460
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id37_0007.mp4,ok,frame_count=473
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id36_0006.mp4,ok,frame_count=470
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id53_0003.mp4,ok,frame_count=472
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/YouTube-real/00104.mp4,ok,frame_count=499
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/YouTube-real/00003.mp4,ok,frame_count=295
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/YouTube-real/00159.mp4,ok,frame_count=448
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id51_0009.mp4,ok,frame_count=527
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id28_0009.mp4,ok,frame_count=331
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id44_0005.mp4,ok,frame_count=333
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id16_id6_0004.mp4,ok,frame_count=410
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id33_id30_0007.mp4,ok,frame_count=503
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id53_0000.mp4,ok,frame_count=473
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id43_id41_0005.mp4,ok,frame_count=333
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id29_id28_0007.mp4,ok,frame_count=306
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/YouTube-real/00160.mp4,ok,frame_count=490
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id56_id50_0006.mp4,ok,frame_count=267
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id37_0004.mp4,ok,frame_count=370
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id33_0002.mp4,ok,frame_count=452
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id4_id9_0002.mp4,ok,frame_count=491
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/YouTube-real/00177.mp4,ok,frame_count=521
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id3_id31_0008.mp4,ok,frame_count=458
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id24_0003.mp4,ok,frame_count=319
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id51_id54_0000.mp4,ok,frame_count=438
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id20_id34_0002.mp4,ok,frame_count=311
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id17_0003.mp4,ok,frame_count=247
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id36_0001.mp4,ok,frame_count=427
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id23_id6_0001.mp4,ok,frame_count=309
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id2_0006.mp4,ok,frame_count=380
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id37_0005.mp4,ok,frame_count=458
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id2_id20_0004.mp4,ok,frame_count=425
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id20_id30_0008.mp4,ok,frame_count=338
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id54_id51_0003.mp4,ok,frame_count=314
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id29_id28_0004.mp4,ok,frame_count=364
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id7_id13_0000.mp4,ok,frame_count=280
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id32_id33_0000.mp4,ok,frame_count=516
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id54_0003.mp4,ok,frame_count=314
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id39_id43_0003.mp4,ok,frame_count=315
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id1_id30_0000.mp4,ok,frame_count=365
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id52_id57_0000.mp4,ok,frame_count=377
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id53_0006.mp4,ok,frame_count=485
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id3_id17_0009.mp4,ok,frame_count=497
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id21_id4_0002.mp4,ok,frame_count=334
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id41_0002.mp4,ok,frame_count=332
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id9_id17_0009.mp4,ok,frame_count=314
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id20_id0_0000.mp4,ok,frame_count=315
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id49_0001.mp4,ok,frame_count=460
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id29_0000.mp4,ok,frame_count=429
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id34_id31_0002.mp4,ok,frame_count=322
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id39_id44_0004.mp4,ok,frame_count=280
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id17_id20_0003.mp4,ok,frame_count=247
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id28_id1_0006.mp4,ok,frame_count=323
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id3_id1_0007.mp4,ok,frame_count=361
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id7_0008.mp4,ok,frame_count=291
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id20_id30_0002.mp4,ok,frame_count=311
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id52_id53_0006.mp4,ok,frame_count=455
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id35_0009.mp4,ok,frame_count=321
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id28_id1_0000.mp4,ok,frame_count=330
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id52_0008.mp4,ok,frame_count=551
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id8_0002.mp4,ok,frame_count=525
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id23_id6_0005.mp4,ok,frame_count=308
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id38_id26_0001.mp4,ok,frame_count=261
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id9_0004.mp4,ok,frame_count=362
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/YouTube-real/00057.mp4,ok,frame_count=466
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id29_id28_0009.mp4,ok,frame_count=474
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id23_id16_0003.mp4,ok,frame_count=186
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id34_id30_0007.mp4,ok,frame_count=470
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id28_id26_0000.mp4,ok,frame_count=330
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/YouTube-real/00228.mp4,ok,frame_count=470
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id2_0005.mp4,ok,frame_count=307
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id59_id60_0006.mp4,ok,frame_count=467
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id30_id32_0006.mp4,ok,frame_count=366
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/YouTube-real/00060.mp4,ok,frame_count=478
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id5_id61_0007.mp4,ok,frame_count=411
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id4_id9_0004.mp4,ok,frame_count=439
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id26_0004.mp4,ok,frame_count=350
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/YouTube-real/00039.mp4,ok,frame_count=459
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id28_id21_0003.mp4,ok,frame_count=332
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id6_0001.mp4,ok,frame_count=323
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/YouTube-real/00203.mp4,ok,frame_count=309
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id6_id21_0006.mp4,ok,frame_count=294
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id4_id35_0000.mp4,ok,frame_count=477
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id33_0005.mp4,ok,frame_count=376
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id21_id23_0007.mp4,ok,frame_count=317
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id0_id2_0008.mp4,ok,frame_count=464
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id0_id20_0007.mp4,ok,frame_count=479
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id2_0009.mp4,ok,frame_count=322
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id9_id31_0002.mp4,ok,frame_count=364
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id48_id46_0004.mp4,ok,frame_count=329
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id31_id26_0006.mp4,ok,frame_count=365
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id1_0006.mp4,ok,frame_count=505
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id37_id35_0003.mp4,ok,frame_count=353
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id0_id16_0008.mp4,ok,frame_count=464
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id3_0005.mp4,ok,frame_count=398
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id56_0000.mp4,ok,frame_count=469
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id29_id23_0007.mp4,ok,frame_count=306
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id45_0001.mp4,ok,frame_count=257
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/YouTube-real/00011.mp4,ok,frame_count=470
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id52_0004.mp4,ok,frame_count=513
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id49_id54_0002.mp4,ok,frame_count=437
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id1_0000.mp4,ok,frame_count=371
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id20_id1_0000.mp4,ok,frame_count=315
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id55_id52_0009.mp4,ok,frame_count=610
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id38_id32_0005.mp4,ok,frame_count=459
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id1_0002.mp4,ok,frame_count=400
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id40_0000.mp4,ok,frame_count=319
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id47_0009.mp4,ok,frame_count=342
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/YouTube-real/00230.mp4,ok,frame_count=455
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id1_id6_0003.mp4,ok,frame_count=451
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id35_id2_0002.mp4,ok,frame_count=380
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id35_id33_0005.mp4,ok,frame_count=295
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id16_id6_0013.mp4,ok,frame_count=311
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id54_id53_0005.mp4,ok,frame_count=266
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id28_0000.mp4,ok,frame_count=330
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id0_0009.mp4,ok,frame_count=520
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id61_id60_0000.mp4,ok,frame_count=420
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id35_id1_0000.mp4,ok,frame_count=487
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id17_id28_0009.mp4,ok,frame_count=298
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id3_id37_0008.mp4,ok,frame_count=458
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id40_id47_0006.mp4,ok,frame_count=317
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id57_id56_0006.mp4,ok,frame_count=453
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id26_id28_0002.mp4,ok,frame_count=322
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/YouTube-real/00032.mp4,ok,frame_count=463
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id55_0006.mp4,ok,frame_count=259
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id41_0003.mp4,ok,frame_count=332
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id35_id34_0006.mp4,ok,frame_count=228
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id7_0005.mp4,ok,frame_count=161
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id27_0007.mp4,ok,frame_count=331
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id10_0001.mp4,ok,frame_count=145
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/YouTube-real/00250.mp4,ok,frame_count=299
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id24_0002.mp4,ok,frame_count=317
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id35_id17_0001.mp4,ok,frame_count=508
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id41_0007.mp4,ok,frame_count=332
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id43_id42_0001.mp4,ok,frame_count=341
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id9_0007.mp4,ok,frame_count=456
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/YouTube-real/00087.mp4,ok,frame_count=468
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id32_id35_0009.mp4,ok,frame_count=479
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id20_id32_0001.mp4,ok,frame_count=306
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id28_id20_0006.mp4,ok,frame_count=323
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id58_0000.mp4,ok,frame_count=446
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id21_id0_0005.mp4,ok,frame_count=165
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id30_0005.mp4,ok,frame_count=448
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/YouTube-real/00052.mp4,ok,frame_count=464
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id39_id40_0009.mp4,ok,frame_count=313
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id16_id30_0013.mp4,ok,frame_count=311
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id0_id2_0009.mp4,ok,frame_count=520
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/YouTube-real/00069.mp4,ok,frame_count=432
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id51_id55_0002.mp4,ok,frame_count=302
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/YouTube-real/00121.mp4,ok,frame_count=468
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id11_0004.mp4,ok,frame_count=350
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id56_0005.mp4,ok,frame_count=469
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id41_id44_0009.mp4,ok,frame_count=315
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id28_id2_0009.mp4,ok,frame_count=331
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id19_id24_0008.mp4,ok,frame_count=324
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id43_0000.mp4,ok,frame_count=319
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id30_id1_0006.mp4,ok,frame_count=366
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/YouTube-real/00173.mp4,ok,frame_count=499
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id7_id10_0001.mp4,ok,frame_count=295
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id3_0003.mp4,ok,frame_count=372
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id26_id1_0000.mp4,ok,frame_count=327
